time,SAP_flux,SAP_flux_err,PDCSAP_flux,PDCSAP_flux_err,sector
1764.6885779801862,16944.80859375,16.146879196166992,17783.896484375,19.683910369873047,17
1764.6899668833735,16934.9765625,16.145366668701172,17790.63671875,19.682065963745117,17
1764.6913557870262,16950.32421875,16.154151916503906,17774.546875,19.69277572631836,17
1764.6927446906795,16933.53515625,16.162532806396484,17772.369140625,19.702991485595703,17
1764.6941335938675,16953.171875,16.153156280517578,17797.888671875,19.691560745239258,17
1764.6955224975202,16960.8984375,16.152454376220703,17825.974609375,19.690706253051758,17
1764.6969114011729,16938.580078125,16.14908218383789,17799.0234375,19.686594009399414,17
1764.6983003043601,16924.73828125,16.137920379638672,17767.265625,19.67298698425293,17
1764.6996892080128,16926.818359375,16.142244338989258,17779.3828125,19.678258895874023,17
1764.7010781112,16920.84765625,16.139524459838867,17778.658203125,19.674943923950195,17
1764.7024670148528,16911.12109375,16.137351989746094,17787.115234375,19.672292709350586,17
1764.7038559180405,16965.85546875,16.163307189941406,17824.40234375,19.703935623168945,17
1764.7052448212282,16939.732421875,16.15204620361328,17813.580078125,19.69020652770996,17
1764.7066337248812,16895.3984375,16.12991714477539,17783.998046875,19.663230895996094,17
1764.7080226280682,16934.1953125,16.147079467773438,17797.328125,19.684152603149414,17
1764.7094115312555,16930.318359375,16.156585693359375,17789.19921875,19.69573974609375,17
1764.7108004344425,16949.548828125,16.159263610839844,17822.390625,19.699007034301758,17
1764.7121893380952,16949.083984375,16.160432815551758,17798.03515625,19.70043182373047,17
1764.7135782412822,16950.677734375,16.161922454833984,17811.283203125,19.702247619628906,17
1764.7149671444693,16956.91015625,16.14317512512207,17825.48046875,19.67939567565918,17
1764.7163560476572,16916.19140625,16.14792823791504,17806.11328125,19.68518829345703,17
1764.717744950845,16950.9140625,16.1574764251709,17821.517578125,19.696826934814453,17
1764.7191338540326,16939.943359375,16.142715454101562,17838.888671875,19.6788330078125,17
1764.7205227572206,16950.65234375,16.160499572753906,17802.609375,19.70051383972168,17
1764.7219116604076,16952.01953125,16.14533042907715,17803.48828125,19.682022094726562,17
1764.7233005635946,16945.2421875,16.159048080444336,17855.228515625,19.698741912841797,17
1764.724689466782,16945.23828125,16.140962600708008,17803.69140625,19.67669677734375,17
1764.726078369969,16941.21484375,16.153959274291992,17815.9765625,19.692541122436523,17
1764.7274672731567,16919.095703125,16.153921127319336,17827.318359375,19.692493438720703,17
1764.728856175879,16928.60546875,16.145122528076172,17818.86328125,19.6817684173584,17
1764.730245079066,16945.599609375,16.151065826416016,17845.1171875,19.68901252746582,17
1764.731633982253,16937.765625,16.170429229736328,17836.423828125,19.712615966796875,17
1764.7330228854403,16936.482421875,16.143905639648438,17831.01953125,19.68028450012207,17
1764.7344117881617,16979.5,16.151596069335938,17853.857421875,19.689661026000977,17
1764.735800691349,16907.607421875,16.13722801208496,17823.515625,19.672143936157227,17
1764.7371895940703,16930.123046875,16.17020606994629,17854.044921875,19.71234703063965,17
1764.738578497258,16921.74609375,16.161277770996094,17814.56640625,19.701461791992188,17
1764.7399674004457,16958.603515625,16.147844314575195,17853.150390625,19.685087203979492,17
1764.7413563031673,16959.6953125,16.161054611206055,17845.017578125,19.701190948486328,17
1764.7427452058887,16917.64453125,16.134122848510742,17849.2734375,19.668357849121094,17
1764.7441341090757,16954.03125,16.155696868896484,17888.369140625,19.694658279418945,17
1764.7455230117973,16956.6875,16.16304588317871,17866.86328125,19.703617095947266,17
1764.7469119149844,16975.849609375,16.168004989624023,17883.458984375,19.70966148376465,17
1764.7483008177057,16967.20703125,16.1538143157959,17868.115234375,19.69236183166504,17
1764.749689720428,16954.595703125,16.146671295166016,17875.25,19.68365478515625,17
1764.7510786236157,16945.8671875,16.148496627807617,17868.82421875,19.685880661010742,17
1764.752467526337,16932.724609375,16.14559555053711,17870.66796875,19.682344436645508,17
1764.7538564290587,16963.12109375,16.200424194335938,17885.984375,19.749181747436523,17
1764.75524533178,16938.171875,16.144515991210938,17870.1328125,19.681028366088867,17
1764.7566342345015,16934.396484375,16.156381607055664,17881.166015625,19.695493698120117,17
1764.7580231372228,16942.181640625,16.1582088470459,17865.451171875,19.69771957397461,17
1764.7594120399444,16943.03125,16.145429611206055,17867.93359375,19.682140350341797,17
1764.7608009426665,16922.80078125,16.148914337158203,17861.404296875,19.686389923095703,17
1764.7621898453888,16981.65234375,16.160749435424805,17893.3359375,19.700817108154297,17
1764.7635787481101,16929.86328125,16.141855239868164,17826.09375,19.677783966064453,17
1764.7649676508315,16980.548828125,16.157665252685547,17884.125,19.697057723999023,17
1764.766356553553,16969.779296875,16.153385162353516,17878.544921875,19.69184112548828,17
1764.7677454562745,16969.251953125,16.15444564819336,17866.279296875,19.693134307861328,17
1764.7691343589959,16942.720703125,16.157379150390625,17882.91796875,19.69670867919922,17
1764.7705232617172,16954.759765625,16.147762298583984,17861.931640625,19.684986114501953,17
1764.7719121644388,16998.962890625,16.160648345947266,17848.607421875,19.700695037841797,17
1764.7733010666952,16884.517578125,16.133222579956055,17827.578125,19.667261123657227,17
1764.7746899694173,16942.55078125,16.151700973510742,17842.484375,19.689786911010742,17
1764.7760788721387,16975.166015625,16.171184539794922,17881.80859375,19.713539123535156,17
1764.7774677743946,16954.99609375,16.14754867553711,17868.734375,19.684724807739258,17
1764.778856677116,16955.30859375,16.14773178100586,17843.2109375,19.684947967529297,17
1764.7802455798376,16988.26953125,16.185461044311523,17890.90625,19.730941772460938,17
1764.7816344820933,16929.609375,16.147523880004883,17853.8125,19.684694290161133,17
1764.7830233848147,16974.853515625,16.15528106689453,17896.541015625,19.694150924682617,17
1764.7844122870713,16956.11328125,16.159446716308594,17875.673828125,19.699228286743164,17
1764.7858011897933,16993.298828125,16.158910751342773,17884.779296875,19.698575973510742,17
1764.787190092049,16903.275390625,16.139667510986328,17911.689453125,19.67511749267578,17
1764.788578994305,16961.353515625,16.146221160888672,17841.580078125,19.683107376098633,17
1764.7899678970264,16980.248046875,16.153980255126953,17857.919921875,19.69256591796875,17
1764.7927457015378,16933.23828125,16.146976470947266,17857.361328125,19.68402862548828,17
1764.7941346042594,16934.529296875,16.178592681884766,17884.216796875,19.722570419311523,17
1764.7955235065158,16978.859375,16.153797149658203,17860.533203125,19.69234275817871,17
1764.7969124087724,16940.994140625,16.15740394592285,17852.52734375,19.696739196777344,17
1764.7983013110281,16956.544921875,16.15058135986328,17850.623046875,19.68842124938965,17
1764.7996902132838,16956.490234375,16.159194946289062,17863.203125,19.698923110961914,17
1764.8010791160052,16935.767578125,16.165634155273438,17835.765625,19.706771850585938,17
1764.802468018261,16924.162109375,16.141456604003906,17842.8671875,19.67729949951172,17
1764.8038569205169,16940.908203125,16.145286560058594,17836.27734375,19.681968688964844,17
1764.8052458227726,16954.87109375,16.14535903930664,17832.546875,19.68205451965332,17
1764.806634725029,16952.78515625,16.161460876464844,17878.228515625,19.701684951782227,17
1764.8080236272856,16957.619140625,16.145978927612305,17874.416015625,19.68281364440918,17
1764.8094125295413,16923.755859375,16.148597717285156,17839.5625,19.686002731323242,17
1764.810801431797,16960.7734375,16.154827117919922,17865.240234375,19.693599700927734,17
1764.812190334053,16970.26171875,16.15584373474121,17859.505859375,19.69483757019043,17
1764.813579235843,16988.05859375,16.156137466430664,17868.42578125,19.6951961517334,17
1764.814968138099,16967.0703125,16.169626235961914,17862.12890625,19.711637496948242,17
1764.8163570403547,16936.681640625,16.147762298583984,17876.177734375,19.684986114501953,17
1764.8177459426104,16932.947265625,16.15308952331543,17832.287109375,19.691478729248047,17
1764.8191348444013,16991.533203125,16.167695999145508,17868.03515625,19.70928382873535,17
1764.8205237466584,16974.451171875,16.163822174072266,17858.865234375,19.704565048217773,17
1764.8219126489148,16953.158203125,16.145801544189453,17863.59765625,19.682594299316406,17
1764.823301550705,16917.705078125,16.133068084716797,17804.26171875,19.66707420349121,17
1764.8246904529608,16956.916015625,16.149559020996094,17840.640625,19.68717384338379,17
1764.8260793552165,16964.064453125,16.15428924560547,17845.595703125,19.692943572998047,17
1764.8274682570066,16906.04296875,16.154748916625977,17857.68359375,19.69350242614746,17
1764.8288571592625,16971.697265625,16.155120849609375,17830.171875,19.69395637512207,17
1764.8302460610532,16979.943359375,16.164011001586914,17859.666015625,19.70479393005371,17
1764.8316349633099,16927.673828125,16.14641571044922,17854.03125,19.6833438873291,17
1764.8330238651,16953.30859375,16.149188995361328,17856.875,19.686723709106445,17
1764.8344127673556,16962.9375,16.157508850097656,17853.482421875,19.696866989135742,17
1764.8358016691457,16993.78515625,16.157567977905273,17877.025390625,19.69693946838379,17
1764.8371905709357,16948.423828125,16.144256591796875,17869.046875,19.68071174621582,17
1764.8385794731917,16980.216796875,16.160783767700195,17871.595703125,19.70086097717285,17
1764.8399683749817,16939.546875,16.170989990234375,17873.056640625,19.713300704956055,17
1764.8413572767724,16941.9453125,16.14366340637207,17827.587890625,19.679988861083984,17
1764.8427461785634,16930.123046875,16.13920021057129,17860.349609375,19.674549102783203,17
1764.8441350808191,16980.26171875,16.16350555419922,17848.439453125,19.704177856445312,17
1764.8455239826092,16949.458984375,16.1495304107666,17844.822265625,19.6871395111084,17
1764.8469128843994,16931.830078125,16.16044807434082,17836.458984375,19.700450897216797,17
1764.8483017861895,16983.67578125,16.16239356994629,17844.66796875,19.702821731567383,17
1764.8496906879798,16937.60546875,16.144325256347656,17820.3515625,19.680795669555664,17
1764.8510795897698,16958.435546875,16.163732528686523,17845.32421875,19.704452514648438,17
1764.8524684915606,16943.65625,16.157119750976562,17831.58984375,19.696392059326172,17
1764.8538573933513,16980.541015625,16.158489227294922,17847.859375,19.698060989379883,17
1764.8552462951416,16938.005859375,16.1751766204834,17843.0546875,19.71840476989746,17
1764.8566351969316,16948.978515625,16.146535873413086,17862.509765625,19.683490753173828,17
1764.858024098722,16948.64453125,16.150161743164062,17872.673828125,19.687910079956055,17
1764.859413000512,16987.9765625,16.16107177734375,17850.37890625,19.701210021972656,17
1764.860801902302,16920.71484375,16.159589767456055,17830.8984375,19.699403762817383,17
1764.862190804092,16977.791015625,16.15144157409668,17840.099609375,19.689472198486328,17
1764.8635797054164,16994.359375,16.15609359741211,17833.751953125,19.69514274597168,17
1764.8649686072074,16902.73828125,16.150304794311523,17830.49609375,19.688085556030273,17
1764.8663575089981,16944.095703125,16.14006996154785,17810.10546875,19.675609588623047,17
1764.8677464107884,16918.755859375,16.137659072875977,17860.0078125,19.672670364379883,17
1764.8691353121128,16971.720703125,16.153785705566406,17813.830078125,19.69232749938965,17
1764.8705242139029,16953.208984375,16.15309715270996,17845.919921875,19.691490173339844,17
1764.871913115693,16966.9765625,16.17216682434082,17850.197265625,19.71473503112793,17
1764.8733020170175,16960.537109375,16.14516258239746,17846.998046875,19.68181610107422,17
