time,SAP_flux,SAP_flux_err,PDCSAP_flux,PDCSAP_flux_err,sector
1764.6860471638588,5234.59033203125,10.966184616088867,6121.88134765625,13.073471069335938,17
1764.6874360420168,5210.14453125,10.968901634216309,6089.72802734375,13.07671070098877,17
1764.688824920058,5229.451171875,10.964832305908203,6110.486328125,13.071859359741211,17
1764.6902137982165,5229.9599609375,10.964343070983887,6115.4443359375,13.07127571105957,17
1764.6916026763752,5214.9658203125,10.958303451538086,6099.33837890625,13.064075469970703,17
1764.6929915544165,5224.7841796875,11.006301879882812,6108.36767578125,13.121296882629395,17
1764.6943804325742,5216.283203125,10.982975959777832,6095.373046875,13.093489646911621,17
1764.6957693106158,5214.08203125,10.952120780944824,6095.92431640625,13.0567045211792,17
1764.697158188657,5214.21630859375,10.95521354675293,6095.9326171875,13.060391426086426,17
1764.6985470666987,5214.54736328125,10.951031684875488,6093.83740234375,13.055405616760254,17
1764.69993594474,5220.5869140625,10.982295989990234,6114.58349609375,13.092679023742676,17
1764.701324822782,5206.154296875,11.021463394165039,6092.84521484375,13.139372825622559,17
1764.702713700824,5219.8740234375,10.970494270324707,6108.64111328125,13.078608512878418,17
1764.7041025788656,5198.0361328125,10.956887245178223,6085.94287109375,13.062386512756348,17
1764.7054914569069,5223.05810546875,10.973958015441895,6108.0888671875,13.082737922668457,17
1764.7068803349484,5222.65625,11.00174331665039,6107.310546875,13.115862846374512,17
1764.7082692128733,5215.78173828125,10.977824211120605,6095.97412109375,13.087347984313965,17
1764.7096580909147,5199.8583984375,10.95842170715332,6089.8056640625,13.064216613769531,17
1764.7110469688396,5214.8310546875,10.966042518615723,6097.8388671875,13.073301315307617,17
1764.7124358467645,5224.08642578125,11.031578063964844,6111.26708984375,13.1514310836792,17
1764.7138247246903,5208.640625,10.956267356872559,6098.17333984375,13.061649322509766,17
1764.7152136027323,5205.35546875,10.967196464538574,6100.15576171875,13.074678421020508,17
1764.716602480658,5208.8408203125,10.98087215423584,6094.1904296875,13.090981483459473,17
1764.7179913585837,5231.830078125,10.964051246643066,6120.60693359375,13.070927619934082,17
1764.7193802365086,5223.3828125,11.040907859802246,6106.15478515625,13.162553787231445,17
1764.7207691143171,5212.3486328125,10.944845199584961,6095.9873046875,13.0480318069458,17
1764.7221579922423,5208.33837890625,10.952263832092285,6094.73291015625,13.056876182556152,17
1764.7235468701672,5233.26611328125,10.962398529052734,6118.94580078125,13.068957328796387,17
1764.7249357479764,5210.5966796875,10.959002494812012,6092.884765625,13.064908981323242,17
1764.7263246259022,5211.931640625,10.959692001342773,6092.13427734375,13.065731048583984,17
1764.7277135037107,5225.4052734375,11.001675605773926,6106.5556640625,13.115781784057617,17
1764.7291023816356,5229.66943359375,10.992219924926758,6117.66357421875,13.104510307312012,17
1764.7304912594443,5223.60595703125,10.958578109741211,6107.55810546875,13.064403533935547,17
1764.7318801372528,5225.23779296875,10.971006393432617,6105.2197265625,13.079219818115234,17
1764.7332690150615,5220.419921875,11.003843307495117,6110.0859375,13.118367195129395,17
1764.73465789287,5203.05224609375,10.985224723815918,6083.4951171875,13.096170425415039,17
1764.7360467706792,5222.75537109375,10.977121353149414,6108.0830078125,13.08651065826416,17
1764.7374356484884,5200.21337890625,10.958520889282227,6084.4453125,13.064334869384766,17
1764.738824526297,5207.796875,10.9608154296875,6103.1005859375,13.067070960998535,17
1764.7402134039892,5216.76953125,10.948725700378418,6104.52880859375,13.052657127380371,17
1764.7416022817977,5195.13720703125,10.966883659362793,6083.82568359375,13.074304580688477,17
1764.7429911596064,5204.44482421875,10.94713306427002,6090.28759765625,13.050758361816406,17
1764.7443800372985,5222.125,10.974961280822754,6107.28466796875,13.08393383026123,17
1764.7457689149905,5209.5263671875,10.966728210449219,6094.30029296875,13.074119567871094,17
1764.7471577928,5217.078125,10.955892562866211,6107.00341796875,13.061202049255371,17
1764.7485466704927,5208.94580078125,10.995736122131348,6095.90771484375,13.108702659606934,17
1764.7499355481848,5228.771484375,10.968106269836426,6112.44677734375,13.075762748718262,17
1764.751324425877,5212.326171875,10.965487480163574,6099.939453125,13.072640419006348,17
1764.7527133035692,5202.20849609375,10.954586029052734,6094.68896484375,13.05964469909668,17
1764.7541021812613,5228.25048828125,11.027520179748535,6118.14306640625,13.146594047546387,17
1764.7554910589533,5221.533203125,10.962224960327148,6119.2265625,13.068750381469727,17
1764.7568799366456,5203.00439453125,10.994209289550781,6095.27783203125,13.106881141662598,17
1764.758268814222,5208.869140625,10.955743789672852,6095.921875,13.061023712158203,17
1764.759657691915,5232.95654296875,10.957233428955078,6117.3203125,13.062800407409668,17
1764.761046569607,5213.068359375,10.992484092712402,6104.40478515625,13.104825019836426,17
1764.7624354471827,5215.806640625,10.964932441711426,6094.7626953125,13.071978569030762,17
1764.7638243247584,5217.47509765625,10.9534330368042,6100.0439453125,13.058270454406738,17
1764.7652132024507,5237.20361328125,10.9815034866333,6122.19482421875,13.091733932495117,17
1764.7666020800264,5210.6513671875,10.955192565917969,6098.38671875,13.060367584228516,17
1764.767990957602,5219.92724609375,10.991358757019043,6099.84765625,13.103484153747559,17
1764.769379835178,5225.337890625,10.991689682006836,6109.14404296875,13.103877067565918,17
1764.7707687127543,5193.767578125,10.956146240234375,6094.57666015625,13.061502456665039,17
1764.7721575903306,5229.0546875,10.956829071044922,6110.8837890625,13.062318801879883,17
1764.7735464679063,5218.13134765625,10.953404426574707,6102.67333984375,13.058235168457031,17
1764.7749353454822,5218.0859375,10.958179473876953,6109.3671875,13.06392765045166,17
1764.7763242230578,5215.38916015625,10.957683563232422,6103.2099609375,13.063335418701172,17
1764.7777131005173,5215.75830078125,10.961297988891602,6109.41357421875,13.067645072937012,17
1764.779101978093,5214.9833984375,10.954883575439453,6117.046875,13.059998512268066,17
1764.7804908556686,5213.2353515625,10.959662437438965,6092.93798828125,13.065696716308594,17
1764.7818797331288,5204.7373046875,10.994621276855469,6096.01171875,13.107373237609863,17
1764.7832686105887,5217.3935546875,10.988934516906738,6104.58740234375,13.100592613220215,17
1764.7846574881644,5200.26123046875,10.976051330566406,6098.79833984375,13.085234642028809,17
1764.7860463656239,5223.38525390625,10.966174125671387,6104.5166015625,13.07345962524414,17
1764.787435243083,5205.810546875,10.951355934143066,6095.48291015625,13.055793762207031,17
1764.7902129980016,5213.12548828125,10.953411102294922,6100.26611328125,13.058242797851562,17
1764.791601875461,5220.24853515625,10.971765518188477,6111.45458984375,13.080123901367188,17
1764.792990752921,5220.017578125,10.969639778137207,6109.10546875,13.077589988708496,17
1764.7943796303812,5228.3984375,10.964240074157715,6122.64697265625,13.071152687072754,17
1764.7957685078404,5211.6337890625,10.96535587310791,6097.26220703125,13.07248306274414,17
1764.7971573851833,5221.8642578125,10.972746849060059,6111.01904296875,13.081294059753418,17
1764.7985462626425,5227.1826171875,10.966983795166016,6110.68359375,13.074423789978027,17
1764.7999351401018,5199.2626953125,10.94507884979248,6100.7490234375,13.048310279846191,17
1764.8013240174448,5206.880859375,10.971247673034668,6102.46484375,13.079507827758789,17
1764.802712894904,5227.64453125,11.006275177001953,6113.66796875,13.121265411376953,17
1764.8041017722476,5221.2568359375,10.978946685791016,6105.89013671875,13.088685989379883,17
1764.8054906495913,5224.611328125,10.96151351928711,6108.19580078125,13.067903518676758,17
1764.8068795269342,5209.27197265625,10.953474044799805,6095.515625,13.058319091796875,17
1764.808268404277,5215.43603515625,11.001704216003418,6102.5263671875,13.115815162658691,17
1764.8096572817365,5226.34033203125,10.97408676147461,6117.078125,13.082892417907715,17
1764.8110461590793,5222.68359375,10.962390899658203,6117.3046875,13.068948745727539,17
1764.812435036306,5218.43017578125,10.958518981933594,6108.36083984375,13.06433391571045,17
1764.8138239136488,5213.6533203125,10.993793487548828,6103.431640625,13.106385231018066,17
1764.8152127909916,5189.41015625,10.955573081970215,6082.93017578125,13.060820579528809,17
1764.8166016683354,5213.48974609375,10.960210800170898,6101.9970703125,13.066349983215332,17
1764.8179905456795,5224.9091796875,10.95825481414795,6111.0078125,13.064017295837402,17
1764.8193794229066,5223.21240234375,10.959124565124512,6108.142578125,13.065053939819336,17
1764.8207683002497,5212.0283203125,10.959142684936523,6090.53466796875,13.065075874328613,17
1764.8221571774761,5228.66943359375,10.955404281616211,6114.5380859375,13.060620307922363,17
1764.823546054819,5217.67041015625,10.998039245605469,6105.876953125,13.11144733428955,17
1764.8249349320454,5226.54736328125,10.970817565917969,6124.22607421875,13.078995704650879,17
1764.826323809272,5232.86669921875,10.984447479248047,6120.66357421875,13.095244407653809,17
1764.8277126864991,5210.5078125,10.950937271118164,6095.9453125,13.055294036865234,17
1764.8291015638429,5213.146484375,10.95080280303955,6105.423828125,13.055133819580078,17
1764.8304904410693,5215.3837890625,10.962335586547852,6099.138671875,13.06888198852539,17
1764.8318793182957,5191.2314453125,10.954011917114258,6088.91064453125,13.0589599609375,17
1764.8332681955221,5216.2001953125,10.975412368774414,6106.11962890625,13.084471702575684,17
1764.8346570727485,5212.36083984375,10.959429740905762,6113.13330078125,13.06541919708252,17
1764.8360459498588,5209.80615234375,10.950610160827637,6112.76513671875,13.054903984069824,17
1764.8374348270852,5218.7734375,10.987567901611328,6106.04150390625,13.098963737487793,17
1764.8388237043123,5237.1826171875,10.964143753051758,6128.96826171875,13.071038246154785,17
1764.8402125815396,5196.0400390625,11.007052421569824,6098.24365234375,13.1221923828125,17
1764.8416014586496,5215.841796875,10.947426795959473,6099.6865234375,13.051109313964844,17
1764.842990335876,5224.3466796875,10.968802452087402,6110.2646484375,13.076592445373535,17
1764.8443792129863,5224.1025390625,10.95556926727295,6118.7001953125,13.060815811157227,17
1764.8457680900963,5216.76220703125,10.958528518676758,6105.14453125,13.06434440612793,17
1764.847156967323,5225.42626953125,10.995686531066895,6114.1396484375,13.108641624450684,17
