time,SAP_flux,SAP_flux_err,PDCSAP_flux,PDCSAP_flux_err,sector
1764.687734836985,2236201.75,159.4686737060547,2281369.75,163.0654754638672,17
1764.689123740638,2236678.25,159.48727416992188,2281886.75,163.08450317382812,17
1764.6905126442907,2236163.25,159.47064208984375,2281421.25,163.0675048828125,17
1764.691901548177,2235966.25,159.46128845214844,2281398.5,163.0579376220703,17
1764.6932904518305,2235751.75,159.4552764892578,2281373.5,163.05178833007812,17
1764.6946793554832,2236166.5,159.47198486328125,2281636.25,163.06886291503906,17
1764.696068259136,2236251.75,159.47024536132812,2281640.5,163.06710815429688,17
1764.6974571627889,2236271.0,159.4762725830078,2281678.5,163.07325744628906,17
1764.6988460664415,2235786.25,159.4571075439453,2281461.5,163.0536651611328,17
1764.7002349700945,2236196.25,159.47291564941406,2281671.5,163.06982421875,17
1764.7016238737472,2235686.25,159.4481201171875,2281838.5,163.04446411132812,17
1764.7030127771677,2235527.5,159.44976806640625,2281736.5,163.04615783691406,17
1764.704401680821,2235574.5,159.4502410888672,2281710.25,163.04664611816406,17
1764.705790584474,2235996.75,159.4620361328125,2282081.25,163.05870056152344,17
1764.7071794878939,2236229.0,159.4696502685547,2282141.0,163.0664825439453,17
1764.7085683915468,2235929.75,159.46470642089844,2281914.75,163.0614471435547,17
1764.7099572949667,2235799.5,159.45681762695312,2281566.0,163.05335998535156,17
1764.7113461986194,2235281.0,159.43592834472656,2281842.5,163.03199768066406,17
1764.7127351020392,2236272.0,159.4724578857422,2282429.25,163.06936645507812,17
1764.714124005459,2236426.0,159.4798583984375,2282620.25,163.07691955566406,17
1764.7155129091127,2235605.25,159.44873046875,2282012.25,163.0450897216797,17
1764.7169018125333,2234962.75,159.42938232421875,2281998.75,163.02529907226562,17
1764.7182907159538,2236026.0,159.46316528320312,2282388.5,163.05984497070312,17
1764.7196796193746,2235898.75,159.46530151367188,2282469.25,163.06204223632812,17
1764.7210685227944,2236386.25,159.4747314453125,2282633.75,163.07168579101562,17
1764.7224574262143,2235908.5,159.46051025390625,2282158.25,163.05712890625,17
1764.7238463296344,2235694.5,159.450927734375,2282350.5,163.04733276367188,17
1764.7252352328214,2236219.5,159.4705810546875,2282573.0,163.0674285888672,17
1764.726624136242,2235776.25,159.45848083496094,2282173.0,163.05506896972656,17
1764.7280130396628,2236397.75,159.47607421875,2282847.0,163.0730438232422,17
1764.7294019430826,2236202.25,159.47763061523438,2282582.25,163.07464599609375,17
1764.7307908462697,2236051.25,159.4663848876953,2282546.0,163.06314086914062,17
1764.7321797496897,2235963.25,159.46775817871094,2282430.25,163.06455993652344,17
1764.7335686528768,2236402.5,159.4804229736328,2282757.0,163.07749938964844,17
1764.7349575562969,2235976.5,159.46266174316406,2282776.0,163.05934143066406,17
1764.736346459484,2236070.0,159.46510314941406,2282581.5,163.06182861328125,17
1764.7377353626716,2236003.75,159.46932983398438,2282692.5,163.066162109375,17
1764.7391242658593,2235823.0,159.46127319335938,2282651.5,163.05792236328125,17
1764.7405131692794,2234813.5,159.4186553955078,2282334.0,163.0143280029297,17
1764.7419020724665,2235680.0,159.4512176513672,2282634.25,163.04763793945312,17
1764.7432909756535,2235819.0,159.4551544189453,2283019.5,163.05166625976562,17
