time,SAP_flux,SAP_flux_err,PDCSAP_flux,PDCSAP_flux_err,sector
1764.6897676458238,16044.78515625,17.076953887939453,17621.0625,18.99091339111328,17
1764.6911565741568,16071.001953125,17.105924606323242,17645.326171875,19.02313232421875,17
1764.6925455024896,16064.4873046875,17.06255340576172,17641.171875,18.97490119934082,17
1764.6939344312887,16074.1533203125,17.081375122070312,17649.07421875,18.995832443237305,17
1764.6953233596223,16038.330078125,17.080699920654297,17620.466796875,18.995080947875977,17
1764.696712287955,16039.2529296875,17.073814392089844,17615.935546875,18.987422943115234,17
1764.6981012162878,16075.1279296875,17.09453582763672,17663.146484375,19.010467529296875,17
1764.6994901450864,16055.9609375,17.10711669921875,17646.439453125,19.024457931518555,17
1764.7008790734192,16032.3720703125,17.101491928100586,17617.142578125,19.018203735351562,17
1764.7022680017521,16043.806640625,17.07244300842285,17635.85546875,18.985898971557617,17
1764.703656930085,16043.2451171875,17.09505271911621,17644.6015625,19.01104164123535,17
1764.7050458584183,16035.048828125,17.071014404296875,17626.041015625,18.984310150146484,17
1764.7064347867517,16038.7138671875,17.08062744140625,17639.2890625,18.9950008392334,17
1764.7078237150847,16040.5830078125,17.070953369140625,17638.1875,18.984241485595703,17
1764.7092126434175,16044.5537109375,17.071399688720703,17634.080078125,18.984739303588867,17
1764.7106015717504,16063.3466796875,17.09161376953125,17660.455078125,19.007219314575195,17
1764.7119904996175,16029.2861328125,17.056690216064453,17621.8203125,18.968379974365234,17
1764.7133794279503,16054.26953125,17.081037521362305,17663.98828125,18.99545669555664,17
1764.714768356283,16029.71484375,17.067428588867188,17629.453125,18.980323791503906,17
1764.7161572846157,16074.4619140625,17.072904586791992,17682.568359375,18.986412048339844,17
1764.7175462124837,16030.0048828125,17.079561233520508,17635.6171875,18.993816375732422,17
1764.7189351408172,16057.6123046875,17.12738800048828,17675.65234375,19.047000885009766,17
1764.7203240691506,16093.91796875,17.098434448242188,17703.748046875,19.01480484008789,17
1764.7217129970186,16049.86328125,17.076627731323242,17667.779296875,18.99055290222168,17
1764.7231019253513,16064.7041015625,17.090042114257812,17678.30859375,19.005470275878906,17
