time,SAP_flux,SAP_flux_err,PDCSAP_flux,PDCSAP_flux_err,sector
1764.690027500607,6044.482421875,17.60407829284668,6560.9228515625,20.93646240234375,17
1764.6914164145044,6066.33740234375,17.593381881713867,6582.29296875,20.923742294311523,17
1764.6928053284016,6049.0703125,17.60996437072754,6562.53271484375,20.943464279174805,17
1764.6941942422995,6067.74658203125,17.605327606201172,6586.6328125,20.937950134277344,17
1764.6955831561977,6045.15869140625,17.62327766418457,6559.9423828125,20.95929718017578,17
1764.6969720696293,6059.041015625,17.616043090820312,6575.1083984375,20.950693130493164,17
1764.6983609835265,6047.25634765625,17.611299514770508,6561.060546875,20.945053100585938,17
1764.699749897424,6046.96728515625,17.604572296142578,6561.1044921875,20.937049865722656,17
1764.7011388113212,6062.59912109375,17.65509796142578,6579.71923828125,20.997140884399414,17
1764.7025277252187,6052.9619140625,17.6064453125,6569.5654296875,20.939279556274414,17
1764.7039166386503,6056.10791015625,17.60416603088379,6576.83740234375,20.936567306518555,17
1764.7053055525482,6057.92236328125,17.611669540405273,6579.5703125,20.94548988342285,17
1764.7066944664462,6044.1708984375,17.595178604125977,6563.453125,20.925878524780273,17
1764.708083379878,6053.4833984375,17.623428344726562,6571.1962890625,20.959476470947266,17
1764.7094722937752,6051.12109375,17.60018539428711,6568.6630859375,20.931833267211914,17
1764.710861207207,6053.80517578125,17.629785537719727,6570.45458984375,20.967037200927734,17
1764.7122501211043,6049.8251953125,17.59577751159668,6563.24169921875,20.926591873168945,17
1764.7136390345358,6068.36376953125,17.60700035095215,6592.7568359375,20.939939498901367,17
1764.7150279479674,6065.681640625,17.625259399414062,6587.025390625,20.961654663085938,17
1764.7164168618647,6050.85205078125,17.629558563232422,6568.1806640625,20.966768264770508,17
1764.7178057752972,6061.2314453125,17.65830421447754,6581.99658203125,21.000953674316406,17
1764.7191946887294,6037.3046875,17.618484497070312,6556.96337890625,20.953596115112305,17
1764.7205836026274,6040.3193359375,17.603713989257812,6556.42041015625,20.936031341552734,17
1764.7219725160599,6043.56591796875,17.622211456298828,6564.16748046875,20.958030700683594,17
1764.7233614294914,6043.94189453125,17.592744827270508,6559.57763671875,20.922983169555664,17
1764.724750342923,6056.31982421875,17.63174819946289,6575.0869140625,20.969369888305664,17
1764.7261392563548,6054.666015625,17.635881423950195,6571.92041015625,20.974285125732422,17
1764.7275281697864,6071.2451171875,17.61359977722168,6591.73046875,20.94778823852539,17
1764.7289170832187,6066.40283203125,17.620824813842773,6587.13623046875,20.956378936767578,17
1764.7303059966512,6043.76123046875,17.606870651245117,6560.39501953125,20.939783096313477,17
1764.7316949100828,6057.01611328125,17.59789276123047,6573.388671875,20.929105758666992,17
1764.7330838235143,6054.275390625,17.61507225036621,6571.0576171875,20.949539184570312,17
1764.7344727369461,6053.365234375,17.625595092773438,6571.20361328125,20.962051391601562,17
